obs,time,elapsed,date,hhmmss,mdh,Air_temp,Air_VPD,averaging,instrument,row,column,spad1,spad2,spad,operator,temp,event,event_short,block,leaf,tree,TIME,E,Emm,A,Csetpoint,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo,Fm,Fv/Fm,A_dark,LightAdaptedID,Qmax,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,A_fs,ETR,PhiCO2,PhiPS2_PhiCO2,NPQ,alt. Fo',DarkPulseID,Fmin,Fo',Fv'/Fm',qP,qN,qP_Fo,qN_Fo,qL,1-qL,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,,
43,1658860010,7092.5,20220726 11:26:50,11:26:50,7 26 11,28.225,1.8375,5,Gandalf,13,23,23.8,24.2,24,jg,30,CT717 3,CT3,large,11,LCOR-202,1658860002,0.006036791,6.036790695,21.12267036,A_1200,1199.64,1083.701044,109.131446,120.8067932,0.41226909,2.94029064,0.382637789,0.241633159,241.73433,31.66507986,31.66507986,4.685307014,66.86503363,3.158419982,4.723574954,1.526887032,-266.2224696,22.73769382,1.749210568,-0.001235228,0,0,1,0,52361.95935,RECT-316-20201105-17_55_35,10214.9,1337.403655,3225.17,0.585323051,-10.23143349,RECT-88-20220726-11_26_53,10211.1,738.28956,891.24,0.171615322,0.5,1261.197381,21.12267036,108.2203976,0.024860584,6.903109034,2.61874467,641.1536818,-,0,641.1536818,0.280604908,0.611590594,0.90321798,-0.342812415,1.236344744,0.531124348,0.468875652,1499.984,1261.197381,0.840807222,0.161157939,6,0.5,0: Broadleaf,2,1658860002,1199.64,1227.983333,31.36385667,25.52079667,1202.322,31.15171667,600.4511667,100.5964,0.10613845,31.80852,31.44483333,999.9,0,0,10001.70667,0,676.4176,,
44,1658860159,7241.5,20220726 11:29:19,11:29:19,7 26 11,28.225,1.8375,5,Gandalf,13,23,23.8,24.2,24,jg,30,CT717 3,CT3,large,11,LCOR-202,1658860151,0.006085502,6.085501848,21.4846999,A_1500,1499.578065,1374.276889,138.386218,151.0037304,0.411577798,2.940030963,0.382039562,0.241251725,241.7369072,31.56054655,31.56054655,4.657589219,66.30090693,3.115489368,4.699014708,1.542099851,-268.3706315,24.73135247,1.900911198,-0.001460672,0,0,1,0,52370.35934,RECT-316-20201105-17_55_35,10214.9,1337.403655,3225.17,0.585323051,-10.23143349,RECT-89-20220726-11_29_22,10211.9,735.51572,883.23,0.167243278,0.5,1261.20839,21.4846999,105.4643124,0.025147417,6.65051516,2.651563013,636.9977913,-,0,636.9977913,0.278786057,0.599898286,0.90486251,-0.325237447,1.240587854,0.519545501,0.480454499,1499.996774,1261.20839,0.840807401,0.161158285,6,0.5,0: Broadleaf,2,1658860151,1499.578065,1530.187097,30.9391,25.04213871,1501.848065,30.72695806,600.0265161,100.5974516,0.100027245,31.71657742,31.32993548,999.9,0,0,10000.12452,0,644.7937097,,
45,1658860306,7388.5,20220726 11:31:46,11:31:46,7 26 11,28.225,1.8375,5,Gandalf,13,23,23.8,24.2,24,jg,30,CT717 3,CT3,large,11,LCOR-202,1658860298,0.005967176,5.967175749,21.62096392,A_2000,1998.262581,1859.002357,187.1894787,201.2120799,0.40548354,2.93976271,0.376778465,0.237896018,241.7358153,31.75487221,31.75487221,4.709230695,66.98438098,3.176959603,4.742836399,1.532271092,-263.1524505,19.88448442,1.531205282,-0.000945498,0,0,1,0,52334.4808,RECT-316-20201105-17_55_35,10214.9,1337.403655,3225.17,0.585323051,-10.23143349,RECT-90-20220726-11_31_49,10210.8,734.1148846,877.39,0.163296955,0.5,1261.205381,21.62096392,102.9754992,0.02525552,6.465792627,2.6758682,633.954508,-,0,633.954508,0.277454145,0.588554751,0.906053552,-0.311458397,1.243681458,0.508254151,0.491745849,1499.993548,1261.205381,0.840807204,0.161157903,6,0.5,0: Broadleaf,2,1658860298,1998.262581,2031.792903,31.5507871,25.7744,2000.982581,31.33864194,600.2617097,100.5933548,0.100158545,31.88033548,31.54120323,999.9,0,0,9999.005484,0,347.8337097,,
46,1658861133,8215,20220726 11:45:32,11:45:32,7 26 11,28.225,1.8375,5,Gandalf,4,9,37,34.3,35.6,jg,30,CT717 3,CT3,large,10,LCOR-342,1658861125,0.006349909,6.349908856,30.00419405,A_410,409.9070645,285.643974,28.76160931,41.27371104,0.444429594,2.939920915,0.410196661,0.259228519,241.7358821,31.8311463,31.8311463,4.729636135,67.4843443,3.232560751,4.790089887,1.497075384,-280.0309805,35.55121086,2.740862771,-0.003024818,0,0,1,0,52308.89199,RECT-316-20201105-17_55_35,10214.9,1337.403655,3225.17,0.585323051,-10.23143349,RECT-91-20220726-11_45_36,10116.7,974.9972,1523.4,0.359986084,0.5,1261.201507,30.00419405,227.0074957,0.031902616,11.28390487,1.11708678,914.0077289,-,0,914.0077289,0.400021184,0.899917551,0.736326489,2.948460082,0.901472793,0.843624573,0.156375427,1499.988387,1261.201507,0.840807514,0.161158502,6,0.5,0: Broadleaf,2,1658861125,409.9070645,442.5132581,32.10395806,25.95807097,411.3920645,31.89181613,600.0160645,100.5903871,0.1000245,32.05544839,31.91384839,999.9,0,0,10000.20065,0,162.3675484,,
47,1658861353,8435,20220726 11:49:12,11:49:12,7 26 11,28.225,1.8375,5,Gandalf,4,9,37,34.3,35.6,jg,30,CT717 3,CT3,large,10,LCOR-342,1658861345,0.006472584,6.472584409,29.40040543,A_400a,400.2480968,279.015452,28.09415338,40.30110641,0.447032067,2.939919788,0.412413754,0.260645149,241.7390408,31.90609331,31.90609331,4.749761481,67.06965304,3.23212334,4.819054808,1.517638142,-285.4409724,40.567589,3.130401518,-0.003941147,0,0,1,0,52290.58632,RECT-316-20201105-17_55_35,10214.9,1337.403655,3225.17,0.585323051,-10.23143349,RECT-92-20220726-11_49_16,10116.4,958.18128,1497.28,0.360052041,0.5,1261.218046,29.40040543,227.0520657,0.031423463,11.45806371,1.154019288,904.5402583,-,0,904.5402583,0.395877686,0.909503247,0.744578064,3.371972998,0.915309251,0.858587325,0.141412675,1500.008065,1261.218046,0.84080751,0.161158494,6,0.5,0: Broadleaf,2,1658861345,400.2480968,432.2386774,32.09964516,25.83491935,401.7150968,31.88750968,600.0087097,100.5903226,0.099991077,32.16204516,32.02879032,999.9,0,0,10000.20065,0,152.7571613,,
48,1658861470,8552,20220726 11:51:09,11:51:09,7 26 11,28.225,1.8375,5,Gandalf,4,9,37,34.3,35.6,jg,30,CT717 3,CT3,large,10,LCOR-342,1658861462,0.006506023,6.506023202,20.66466915,A_300,301.4859677,218.6936388,22.01971071,30.35586143,0.464332106,2.93998028,0.427102695,0.270034914,241.7366764,31.96677045,31.96677045,4.766109545,68.08087967,3.293732269,4.837969611,1.472377276,-286.9156232,41.93668331,3.238050161,-0.004213312,0,0,1,0,52280.37878,RECT-316-20201105-17_55_35,10214.9,1337.403655,3225.17,0.585323051,-10.23143349,RECT-93-20220726-11_51_13,10113.8,882.4043077,1306.68,0.324697472,0.5,1261.209736,20.66466915,204.7558063,0.024497196,13.254475,1.468217161,831.2866013,-,0,831.2866013,0.363817766,0.892472831,0.801413302,-13.8094149,1.016275136,0.840771855,0.159228145,1499.99871,1261.209736,0.840807214,0.161157923,6,0.5,0: Broadleaf,2,1658861462,301.4859677,324.1115484,32.71243226,26.41939355,302.7879677,32.50028065,600.0149355,100.5875161,0.099960819,32.23135484,32.10515484,999.9,0,0,10000.82387,0,148.5421613,,
49,1658861589,8671.1,20220726 11:53:08,11:53:08,7 26 11,28.225,1.8375,5,Gandalf,4,9,37,34.3,35.6,jg,30,CT717 3,CT3,large,10,LCOR-342,1658861581,0.006531653,6.531653073,11.68046165,A_200,201.5672333,153.7686346,15.48252633,20.29523125,0.461773776,2.939514777,0.424930719,0.268646515,241.7346873,32.08015109,32.08015109,4.796788682,67.98429292,3.311432379,4.870878605,1.485356303,-288.0459005,42.98356314,3.323218945,-0.004431116,0,0,1,0,52246.54585,RECT-316-20201105-17_55_35,10214.9,1337.403655,3225.17,0.585323051,-10.23143349,RECT-94-20220726-11_53_12,10110.5,821.7211154,1144.06,0.281749982,0.5,1261.198071,11.68046165,177.6712669,0.017373873,16.21687818,1.819056693,762.3483655,-,0,762.3483655,0.333646517,0.844456536,0.845010443,-1.66718109,1.102419272,0.783441058,0.216558942,1499.984667,1261.198071,0.840807309,0.161158106,6,0.5,0: Broadleaf,2,1658861581,201.5672333,214.5640333,32.88833,26.57160333,202.6732333,32.67618667,600.0105667,100.5871667,0.099988277,32.35138333,32.22127,999.9,0,0,9998.21,0,142.4942333,,
50,1658861701,8783.1,20220726 11:55:00,11:55:00,7 26 11,28.225,1.8375,5,Gandalf,4,9,37,34.3,35.6,jg,30,CT717 3,CT3,large,10,LCOR-342,1658861693,0.006772736,6.772735577,2.45967606,A_100,101.1499032,90.15376834,9.077207387,10.1843624,0.487624071,2.939793884,0.446739623,0.282599357,241.7336657,32.05512625,32.05512625,4.790002585,68.12129743,3.325082448,4.881120256,1.464920137,-298.6776389,52.85128807,4.085986571,-0.006698597,0,0,1,0,52248.10924,RECT-316-20201105-17_55_35,10214.9,1337.403655,3225.17,0.585323051,-10.23143349,RECT-95-20220726-11_55_04,10108.2,784.1028077,1019.44,0.230849478,0.5,1261.19132,2.45967606,145.5726792,0.010062795,22.94089048,2.163668288,704.9268315,-,0,704.9268315,0.308515625,0.748258629,0.875205229,-0.740138657,1.168433798,0.672702074,0.327297926,1499.976452,1261.19132,0.840807413,0.161158307,6,0.5,0: Broadleaf,2,1658861693,101.1499032,104.2945806,33.02433226,26.4753871,102.2589032,32.8121871,600.0114839,100.5858065,0.100027916,32.38859355,32.23790968,999.9,0,0,9999.933226,0,160.5389677,,
51,1658861808,8890.1,20220726 11:56:47,11:56:47,7 26 11,28.225,1.8375,5,Gandalf,4,9,37,34.3,35.6,jg,30,CT717 3,CT3,large,10,LCOR-342,1658861800,0.00680167,6.801669951,-2.316826903,A_50,51.06320645,57.9253908,5.83228716,5.141359933,0.489498815,2.940026455,0.448316565,0.283608625,241.7330352,32.14456951,32.14456951,4.814295829,68.23019353,3.348649711,4.90787075,1.465646118,-299.9536449,54.03278066,4.180824333,-0.007004662,0,0,1,0,52238.17691,RECT-316-20201105-17_55_35,10214.9,1337.403655,3225.17,0.585323051,-10.23143349,RECT-96-20220726-11_56_51,10106.2,775.07196,969.48,0.200528159,0.5,1261.190749,-2.316826903,126.4521298,0.006275503,31.9541173,2.326700912,680.6716996,-,0,680.6716996,0.297900215,0.673138687,0.886496957,-0.528392338,1.194898937,0.591153438,0.408846562,1499.976129,1261.190749,0.840807213,0.161157921,6,0.5,0: Broadleaf,2,1658861800,51.06320645,49.09377097,33.25828065,26.68307742,52.14320645,33.04613871,600.0232581,100.5860968,0.100097652,32.48546452,32.34106452,999.9,0,0,10001.22774,0,162.2640323,,
52,1658861925,9007.1,20220726 11:58:44,11:58:44,7 26 11,28.225,1.8375,5,Gandalf,4,9,37,34.3,35.6,jg,30,CT717 3,CT3,large,10,LCOR-342,1658861917,0.007021237,7.021236553,-5.738070521,A_0,10.62563871,29.78612683,2.99916088,1.069894053,0.505284545,2.939836776,0.461527794,0.292069816,241.7371913,32.11748283,32.11748283,4.806927654,67.88099422,3.33707724,4.91607007,1.469850414,-309.636532,63.01370698,4.876105151,-0.0095286,0,0,1,0,52227.79009,RECT-316-20201105-17_55_35,10214.9,1337.403655,3225.17,0.585323051,-10.23143349,RECT-97-20220726-11_58_48,10105.2,783.06816,932.99,0.160689654,0.5,1261.212446,-5.738070521,101.3318956,0.003562733,45.1029179,2.456810898,662.4801953,-,0,662.4801953,0.28993859,0.554219616,0.894443017,-0.37071409,1.21422866,0.468873002,0.531126998,1500.001935,1261.212446,0.840807212,0.16115792,6,0.5,0: Broadleaf,2,1658861917,10.62563871,4.962229032,33.14213871,26.35366774,11.75763871,32.93,600.0059032,100.5899032,0.099954745,32.51506452,32.32083548,999.9,0,0,9999.77,0,165.4081935,,
53,1658862061,9143.1,20220726 12:01:00,12:01:00,7 26 12,30.45,2.365,5,Gandalf,4,9,37,34.3,35.6,jg,30,CT717 3,CT3,large,10,LCOR-342,1658862053,0.006868593,6.868592889,27.8046379,A_400b,398.5324667,291.1305005,29.31424302,40.12866243,0.484529089,2.940081177,0.444142574,0.280936617,241.7374276,32.20582288,32.20582288,4.830994364,67.69223815,3.336981431,4.929636723,1.494012933,-302.9049464,56.76464588,4.39513866,-0.007734266,0,0,1,0,52226.42499,RECT-316-20201105-17_55_35,10214.9,1337.403655,3225.17,0.585323051,-10.23143349,RECT-98-20220726-12_01_04,10105.7,824.8026538,1219.77,0.323804772,0.5,1261.213879,27.8046379,204.193536,0.030158304,10.73683626,1.644080441,795.2394257,-,0,795.2394257,0.348041495,0.930362547,0.825291068,-3.357604997,1.062313673,0.897015757,0.102984243,1500.003667,1261.213879,0.840807197,0.161157891,6,0.5,0: Broadleaf,2,1658862053,398.5324667,429.0737,33.14078667,26.49999,399.9984667,32.92865,600.0149667,100.5910667,0.100008183,32.56394667,32.34399,999.9,0,0,10001.045,0,171.5927333,,
54,1658862177,9259.6,20220726 12:02:57,12:02:57,7 26 12,30.45,2.365,5,Gandalf,4,9,37,34.3,35.6,jg,30,CT717 3,CT3,large,10,LCOR-342,1658862169,0.00706428,7.064279638,29.37329022,A_400c,399.6002258,291.4648106,29.34889714,40.23753639,0.509283433,2.939832223,0.464863859,0.2942073,241.7377904,32.24309105,32.24309105,4.841178845,68.09321847,3.373396586,4.954085974,1.46778226,-311.534732,64.76850292,5.018363208,-0.010075492,0,0,1,0,52204.40104,RECT-316-20201105-17_55_35,10214.9,1337.403655,3225.17,0.585323051,-10.23143349,RECT-99-20220726-12_03_00,10106.1,872.91848,1325.14,0.341263202,0.5,1261.215688,29.37329022,215.2032522,0.031402023,10.86755468,1.433833406,838.7196726,-,0,838.7196726,0.367070896,0.92969289,0.796174124,-36.87493966,1.006496384,0.893269801,0.106730199,1500.005806,1261.215688,0.840807204,0.161157903,6,0.5,0: Broadleaf,2,1658862169,399.6002258,431.795,33.50130645,26.6739871,401.1152258,33.28918065,600.0261613,100.5944194,0.100059245,32.65174516,32.44592581,999.9,0,0,9999.295161,0,161.549,,
55,1658862308,9390.6,20220726 12:05:08,12:05:08,7 26 12,30.45,2.365,5,Gandalf,4,9,37,34.3,35.6,jg,30,CT717 3,CT3,large,10,LCOR-342,1658862300,0.007115489,7.115489346,41.93733239,A_600,598.5622581,442.556113,44.56346861,60.27260639,0.506199054,2.940167724,0.462295617,0.292561333,241.7372942,32.24932911,32.24932911,4.842885379,67.67028843,3.356112089,4.95950611,1.48677329,-313.7930802,66.86424332,5.180805935,-0.01073668,0,0,1,0,52210.6693,RECT-316-20201105-17_55_35,10214.9,1337.403655,3225.17,0.585323051,-10.23143349,RECT-100-20220726-12_05_11,10107.1,950.0257308,1551.86,0.387814796,0.5,1261.212988,41.93733239,244.5585287,0.041363962,9.375668511,1.078260926,924.1766118,-,0,924.1766118,0.404471659,0.95881822,0.727211998,2.806325305,0.886396775,0.932729868,0.067270132,1500.002581,1261.212988,0.840807212,0.161157919,6,0.5,0: Broadleaf,2,1658862300,598.5622581,644.7572903,33.32927097,26.45113871,600.0192581,33.11713226,600.0177097,100.5956129,0.100021635,32.67115806,32.44197097,999.9,0,0,10001.08548,0,175.9803226,,
56,1658862432,9514.6,20220726 12:07:12,12:07:12,7 26 12,30.45,2.365,5,Gandalf,4,9,37,34.3,35.6,jg,30,CT717 3,CT3,large,10,LCOR-342,1658862424,0.007147176,7.147176074,48.25546346,A_800,798.1294,615.1680804,61.94732728,80.3715029,0.503944722,2.939586956,0.460405661,0.291351235,241.7350879,32.25791719,32.25791719,4.845235658,67.39396744,3.345582338,4.964216331,1.499653321,-315.1904649,68.16121252,5.283001829,-0.011162679,0,0,1,0,52191.33374,RECT-316-20201105-17_55_35,10214.9,1337.403655,3225.17,0.585323051,-10.23143349,RECT-101-20220726-12_07_15,10106.7,951.7471923,1574.22,0.395416656,0.5,1261.20156,48.25546346,249.3500514,0.046373949,8.526697953,1.048741599,932.060728,-,0,932.060728,0.407922191,0.969343331,0.719961329,2.628504407,0.874552088,0.949292898,0.050707102,1499.989,1261.20156,0.840807206,0.161157907,6,0.5,0: Broadleaf,2,1658862424,798.1294,852.0877,33.22331333,26.31378667,799.7244,33.01118,600.0170667,100.5997667,0.100073353,32.68801333,32.44401,999.9,0,0,9997.368333,0,168.4834667,,
57,1658862555,9637.1,20220726 12:09:14,12:09:14,7 26 12,30.45,2.365,5,Gandalf,4,9,37,34.3,35.6,jg,30,CT717 3,CT3,large,10,LCOR-342,1658862547,0.007135859,7.135859163,50.07115095,A_1000,998.2915667,803.9594051,80.95094057,100.5183107,0.502810498,2.939931693,0.459462796,0.290746807,241.7357278,32.2271961,32.2271961,4.836832859,67.33850781,3.336493348,4.954807371,1.50033951,-314.6913891,67.69969762,5.244956578,-0.011007089,0,0,1,0,52206.70756,RECT-316-20201105-17_55_35,10214.9,1337.403655,3225.17,0.585323051,-10.23143349,RECT-102-20220726-12_09_18,10106.1,920.99572,1502.11,0.386865329,0.5,1261.204921,50.07115095,243.9582285,0.047813471,8.09113668,1.147093089,906.300785,-,0,906.300785,0.396648192,0.975336174,0.743060449,3.528183922,0.912750672,0.95977421,0.04022579,1499.993,1261.204921,0.840807204,0.161157904,6,0.5,0: Broadleaf,2,1658862547,998.2915667,1055.484667,33.13618333,26.23698667,999.9765667,32.92405333,600.0180333,100.5903667,0.09996676,32.65433,32.38980333,999.9,0,0,10000.264,0,152.8892667,,
58,1658862685,9767.6,20220726 12:11:25,12:11:25,7 26 12,30.45,2.365,5,Gandalf,4,9,37,34.3,35.6,jg,30,CT717 3,CT3,large,10,LCOR-342,1658862677,0.00722707,7.227070026,48.4883366,A_1200,1198.812258,1009.353849,101.6300936,120.7063332,0.516477303,2.939997656,0.470856434,0.298047589,241.7386187,32.07308473,32.07308473,4.794871618,67.33050205,3.31164242,4.918487638,1.483229198,-318.7137881,71.4363341,5.526591328,-0.012244027,0,0,1,0,52230.8522,RECT-316-20201105-17_55_35,10214.9,1337.403655,3225.17,0.585323051,-10.23143349,RECT-103-20220726-12_11_28,10107.4,887.5857692,1444.64,0.385600725,0.5,1261.219781,48.4883366,243.1636307,0.04655792,8.282172507,1.232507753,885.0574049,-,0,885.0574049,0.387350894,0.995481696,0.760873645,5.194640196,0.943194058,0.992645981,0.007354019,1500.010645,1261.219781,0.84080722,0.161157935,6,0.5,0: Broadleaf,2,1658862677,1198.812258,1255.963226,32.89005161,25.90083548,1200.626452,32.67790645,600.0133226,100.5883548,0.099915855,32.52378387,32.25380645,999.9,0,0,10000.83935,0,149.2406774,,
59,1658862831,9913.6,20220726 12:13:51,12:13:51,7 26 12,30.45,2.365,5,Gandalf,4,9,37,34.3,35.6,jg,30,CT717 3,CT3,large,10,LCOR-342,1658862823,0.007281624,7.281623576,49.84941653,A_1500,1496.856,1294.28593,130.3221982,150.7190644,0.513107791,2.939975674,0.46805216,0.296250274,241.7392855,31.89473464,31.89473464,4.746706579,66.53587859,3.242380655,4.873131194,1.504325924,-321.1195997,73.676918,5.690386274,-0.013009923,0,0,1,0,52258.35861,RECT-316-20201105-17_55_35,10214.9,1337.403655,3225.17,0.585323051,-10.23143349,RECT-104-20220726-12_13_54,10108.1,896.32996,1357.38,0.339661731,0.5,1261.2209,49.84941653,214.1942369,0.047637055,7.13020003,1.376025873,851.5206712,-,0,851.5206712,0.372673333,0.911419467,0.786885399,23.07979906,0.989417999,0.865855825,0.134144175,1500.011667,1261.2209,0.840807394,0.16115827,6,0.5,0: Broadleaf,2,1658862823,1496.856,1557.604,32.20148,25.15444667,1498.854,31.98933,600.0094667,100.5905,0.099923383,32.35957333,32.04391,999.9,0,0,10000.501,0,134.7742667,,
60,1658862972,10054.6,20220726 12:16:12,12:16:12,7 26 12,30.45,2.365,5,Gandalf,4,9,37,34.3,35.6,jg,30,CT717 3,CT3,large,10,LCOR-342,1658862964,0.007091237,7.091237274,44.33679651,A_2000,1998.385667,1800.136728,181.271339,201.2347395,0.504355025,2.940484477,0.460760398,0.291577392,241.736845,32.03726369,32.03726369,4.785163826,67.31332216,3.297580045,4.898852025,1.487583781,-312.7235638,65.88287435,5.093437597,-0.010406836,0,0,1,0,52257.0789,RECT-316-20201105-17_55_35,10214.9,1337.403655,3225.17,0.585323051,-10.23143349,RECT-105-20220726-12_16_15,10105.8,886.8749615,1326.59,0.331462651,0.5,1261.210801,44.33679651,209.0221378,0.043266542,7.660946211,1.431173158,839.3003083,-,0,839.3003083,0.367325015,0.90236885,0.79576014,-40.662945,1.00572828,0.853963057,0.146036943,1500,1261.210801,0.8408072,0.161157897,6,0.5,0: Broadleaf,2,1658862964,1998.385667,2056.891667,32.74701333,25.88820667,2000.528667,32.53485667,600.0187,100.5986333,0.10001701,32.45285667,32.17196,999.9,0,0,10002.58767,0,175.5583333,,
1,1658940423,0,20220727 09:47:02,9:47:02,7 27 9,20.65,0.67,5,Gandalf,14,18,39.4,37.2,38.3,ch,30,LC-102 13-15B,13-15B,large,12,LCOR-463,1658940415,0.006636634,6.636633547,25.73257335,A_410,410.3059,307.8204748,31.119149,41.47992574,0.472203944,2.946962757,0.433840654,0.274337,241.7315871,30.43723766,30.43723766,4.368627333,64.75561677,2.877558797,4.443720778,1.491068536,-292.6755394,47.34561506,3.593045136,-0.005292167,0,0,1,0,52747.07045,RECT-316-20201105-17_55_35,10214.9,1337.403655,3225.17,0.585323051,-10.23143349,RECT-106-20220727-09_47_05,10127.5,912.0717692,1264.59,0.278760888,0.5,1261.18359,25.73257335,175.7843284,0.028516076,9.775569682,1.550368103,814.049605,-,0,814.049605,0.356273887,0.782434238,0.813140648,-4.841375332,1.038571328,0.698344477,0.301655523,1499.967667,1261.18359,0.840807184,0.161157865,6,0.5,0: Broadleaf,2,1658940415,410.3059,438.7527,28.46387333,22.01814333,412.0229,28.18130667,600.1861,100.9951333,0.09999043,30.73524,30.06749667,999.9,0,0,10000.08667,0,386.3699667,,
2,1658940548,125,20220727 09:49:07,9:49:07,7 27 9,20.65,0.67,5,Gandalf,14,18,39.4,37.2,38.3,ch,30,LC-102 13-15B,13-15B,large,12,LCOR-463,1658940540,0.006847985,6.847985266,25.42344719,A_400a,400.2494667,299.6842617,30.29869577,40.46604502,0.476461327,2.947099224,0.437435408,0.276636587,241.7404225,30.41953493,30.41953493,4.364201436,63.72784603,2.837837389,4.453057126,1.526364047,-301.9961502,55.99841696,4.249907211,-0.007403524,0,0,1,0,52744.76067,RECT-316-20201105-17_55_35,10214.9,1337.403655,3225.17,0.585323051,-10.23143349,RECT-107-20220727-09_49_09,10145.5,909.3495,1264.55,0.280890831,0.5,1261.226791,25.42344719,177.1335205,0.028269999,9.936004278,1.550448776,814.0330295,-,0,814.0330295,0.356266633,0.788428679,0.813151648,-4.875534418,1.038592517,0.705786924,0.294213076,1500.018667,1261.226791,0.840807397,0.161158276,6,0.5,0: Broadleaf,2,1658940540,400.2494667,428.4050333,28.06903667,21.41534333,401.8054667,27.78646333,600.1871667,101.0020333,0.100025237,30.77198333,30.05073667,999.9,0,0,10000.179,0,720.0464333,,
3,1658940661,238,20220727 09:51:00,9:51:00,7 27 9,20.65,0.67,5,Gandalf,14,18,39.4,37.2,38.3,ch,30,LC-102 13-15B,13-15B,large,12,LCOR-463,1658940653,0.006805074,6.805074301,17.91445541,A_300,301.4272333,228.8514313,23.13890042,30.47695485,0.467321254,2.947200567,0.429716178,0.271698661,241.7415991,30.33294836,30.33294836,4.342609984,63.18408297,2.797969482,4.428282173,1.544640502,-300.1037767,54.24248017,4.112755651,-0.006941725,0,0,1,0,52764.78098,RECT-316-20201105-17_55_35,10214.9,1337.403655,3225.17,0.585323051,-10.23143349,RECT-108-20220727-09_51_02,10155.8,863.8208846,1140.97,0.242906575,0.5,1261.235731,17.91445541,153.1812261,0.022316121,10.88480274,1.826691324,760.9750846,-,0,760.9750846,0.333045492,0.729349536,0.845793483,-1.41090444,1.104056127,0.642513784,0.357486216,1500.029667,1261.235731,0.840807191,0.161157879,6,0.5,0: Broadleaf,2,1658940653,301.4272333,321.3869333,27.67285,21.05807667,302.7922333,27.39028333,600.1800667,101.0088333,0.099996513,30.67433333,29.81570667,999.9,0,0,10000.08167,0,1293.123333,,
4,1658940781,358.5,20220727 09:53:01,9:53:01,7 27 9,20.65,0.67,5,Gandalf,14,18,39.4,37.2,38.3,ch,30,LC-102 13-15B,13-15B,large,12,LCOR-463,1658940773,0.006827638,6.827637729,10.18461245,A_200,201.5544333,160.4064572,16.21836955,20.37875745,0.478140482,2.946998589,0.438849924,0.277541751,241.7314614,30.72973076,30.72973076,4.442322371,64.5878335,2.926605271,4.531202105,1.5157171,-301.0988238,55.16093618,4.199227528,-0.007198744,0,0,1,0,52689.10169,RECT-316-20201105-17_55_35,10214.9,1337.403655,3225.17,0.585323051,-10.23143349,RECT-109-20220727-09_53_03,10146.8,835.0920769,1053.77,0.207519594,0.5,1261.18201,10.18461245,130.8599897,0.016188025,12.8193275,2.06060146,721.172956,-,0,721.172956,0.315625842,0.657486069,0.867173548,-0.770987221,1.150248284,0.567795079,0.432204921,1499.965667,1261.18201,0.840807252,0.161157996,6,0.5,0: Broadleaf,2,1658940773,201.5544333,213.1094333,28.94535,22.31864,202.7324333,28.66277667,600.2987333,101.0079,0.10005936,31.07692,30.25604667,999.9,0,0,9999.026333,0,1416.32,,
