Obs#,Time,Date,configName,configAuthor,remark,Observation,ID,Timepoint,gsw,gbw,gtw,E_apparent,VPcham,VPref,VPleaf,VPDleaf,H2O_r,H2O_s,H2O_leaf,leaf_area,flashID,Fo,Fm,Fv/Fm,Fs,Fm',PhiPS2,PS2/1,abs,ETR,rh_s,rh_r,Tref,Tleaf,P_atm,flow,flow_s,leak_pct,Qamb,batt,pitch,roll,heading,angle_inc_leaf,direct_pct,slope_leaf,az_leaf,dec_solar,az_solar,zenith_solar,gps_time,gps_date,latitude,longitude,altitude,gps_sats,gps_HDOP,match_time,match_date,rh_adj,gsw1sec,gsw2sec,gsw4sec,flr1sec,flr2sec,flr4sec,auto,flow_set,gsw_limit,gsw_period,dark,flash_type,flash_intensity,modrate,flr_limit,flr_period,P1_dur,P2_dur,P3_dur,P1_Fmax,P2_ramp,P2_slp,P3_Fmax,P3_Pred,P3_DeltaF,v_humA,v_humB,v_flowIn,v_flowOut,v_temp,v_irt,v_pres,v_par,v_F,i_LED,b_rhr,m_rhr,span_rhr,b_rhs,m_rhs,span_rhs,z_flowIn,z_flowOut,z_quantum,z_flr,flashId,lciSerNum,lcpSerNum,lcfSerNum,lcrhSerNum,version,configUpdatedAt
250,19:39:11,6/27/23,Auto gsw+F,LI-COR Default,,250,LCOR-035,18,0.011821,2.920597,0.011773,0.172263,1.410431,1.405611,2.850855,1.440423,13.975717,14.023643,28.34549,0.441786,PSF-00281_20230627193911,0,0,0,87.151405,349.501831,0.750641,0.5,0.8,16.625603,43.58,43.43,25.3,23.18,100.58,156.6,156.7,-0.1,55,4.127,-48,-138,107,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,19:35:46,6/27/23,-0.81,0.001,-0.001,-9999,0.374,0.804,-9999,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,345.964539,25,-2.353602,350.571167,346.13028,4.440887,2.480937,2.506986,1.659541,0.932518,0.269522,-0.022904,1.027786,0.158005,87.151405,0.001105,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230627193911,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
251,19:39:41,6/27/23,Auto gsw+F,LI-COR Default,,251,LCOR-218,18,0.015179,2.92036,0.015101,0.215712,1.442198,1.436163,2.84833,1.406132,14.27895,14.338957,28.319334,0.441786,PSF-00281_20230627193941,0,0,0,82.5634,285.27887,0.710587,0.5,0.8,17.821335,44.66,44.47,25.26,23.17,100.58,156.5,156.8,-0.2,63,4.126,-49,176,68,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,19:35:46,6/27/23,-0.81,-0.004,0.001,-9999,0.307,0.091,-9999,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,275.202148,25,-7.066249,274.588837,275.156433,-0.567596,2.482298,2.508446,1.659289,0.932711,0.269909,-0.02266,1.027283,0.16482,82.5634,0.0011,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230627193941,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
252,19:40:35,6/27/23,Auto gsw+F,LI-COR Default,,252,LCOR-066,18,0.11893,2.918725,0.114274,1.609732,1.466597,1.421506,2.853147,1.386549,14.131685,14.579951,28.364119,0.441786,PSF-00281_20230627194035,0,0,0,88.937042,343.721069,0.741252,0.5,0.8,16.411383,45.59,44.19,25.2,23.19,100.59,156.3,156.8,-0.3,55,4.125,-53,165,84,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,19:35:46,6/27/23,-0.81,-0.002,0,0.009,0.239,0.577,2.014,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,334.03302,25,-6.627103,338.329193,334.227722,4.101471,2.481942,2.509711,1.657547,0.932757,0.270613,-0.021615,1.026762,0.157986,88.937042,0.001096,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230627194035,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
253,19:41:17,6/27/23,Auto gsw+F,LI-COR Default,,253,LCOR-338,18,0.117055,2.918139,0.11254,1.542844,1.446901,1.40366,2.79665,1.349749,13.956043,14.385965,27.805992,0.441786,PSF-00281_20230627194117,0,0,0,93.224648,354.482697,0.737012,0.5,0.8,24.316639,45.18,43.83,25.12,22.86,100.58,156.3,156.3,0,82,4.123,-26,167,142,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,19:35:46,6/27/23,-0.81,0.003,0.003,-9999,-0.048,0.209,-9999,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,341.753845,25,-8.715766,344.597351,341.997345,2.600006,2.481481,2.509164,1.656924,0.931463,0.271407,-0.02442,1.026359,0.183217,93.224648,0.001085,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230627194117,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
254,19:41:59,6/27/23,Auto gsw+F,LI-COR Default,,254,LCOR-077,18,0.06631,2.919232,0.064837,0.891979,1.474611,1.449638,2.828787,1.354176,14.412,14.660272,28.123203,0.441786,PSF-00281_20230627194159,0,0,0,88.266495,360.010925,0.754823,0.5,0.8,23.726362,46.17,45.39,25.08,23.05,100.59,156.4,156.2,0.1,79,4.123,-32,146,121,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,19:35:46,6/27/23,-0.81,0.001,-0.002,-9999,0.014,0.211,-9999,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,349.039062,25,-7.523541,353.313812,349.233429,4.080383,2.483519,2.510504,1.658086,0.931184,0.271907,-0.021829,1.026666,0.179589,88.266495,0.001094,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230627194159,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
255,19:42:44,6/27/23,Auto gsw+F,LI-COR Default,,255,LCOR-604,18,0.083373,2.919012,0.081057,1.225776,1.485596,1.451275,2.973005,1.487409,14.427949,14.769151,29.556328,0.441786,PSF-00281_20230627194244,0,0,0,80.125809,301.026184,0.733824,0.5,0.8,21.22736,46.49,45.42,25.08,23.88,100.59,156.4,156.8,-0.3,72,4.121,-68,155,77,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,19:35:46,6/27/23,-0.81,-0.001,0,-9999,0.747,1.154,-9999,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,296.503906,25,-2.896182,301.73349,296.87738,4.85611,2.483556,2.510934,1.657852,0.932688,0.271821,-0.012816,1.027127,0.173764,80.125809,0.001109,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230627194244,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
256,19:43:59,6/27/23,Auto gsw+F,LI-COR Default,,256,LCOR-614,18,0.028429,2.918533,0.028154,0.4305,1.492815,1.480758,2.996562,1.503747,14.720875,14.840743,29.790157,0.441786,PSF-00281_20230627194359,0,0,0,71.665764,191.053055,0.624891,0.5,0.8,13.24527,46.72,46.35,25.08,24.01,100.59,156.3,156.9,-0.4,53,4.12,14,151,151,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,19:35:46,6/27/23,-0.81,-0.003,0.001,-9999,-0.141,0.385,-9999,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,189.482697,25,-1.074273,190.840958,189.51416,1.326797,2.484762,2.511248,1.657342,0.932907,0.271851,-0.011328,1.027948,0.155791,71.665764,0.001099,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230627194359,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
257,19:44:52,6/27/23,Auto gsw+F,LI-COR Default,,257,LCOR-079,18,0.055868,2.920922,0.054819,0.802988,1.487011,1.464561,2.928107,1.441096,14.559711,14.782887,29.109322,0.441786,PSF-00281_20230627194452,0,0,0,83.291176,290.391418,0.713176,0.5,0.8,19.508259,46.68,45.97,25.03,23.62,100.59,156.6,157,-0.3,68,4.119,-55,159,88,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,19:35:46,6/27/23,-0.81,-0.001,0.002,-9999,1.24,3.185,-9999,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,281.514648,25,-6.242398,285.062683,281.449158,3.613525,2.484285,2.511192,1.659889,0.933264,0.272376,-0.01504,1.028561,0.170107,83.291176,0.001122,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230627194452,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
258,19:45:45,6/27/23,Auto gsw+F,LI-COR Default,,258,XXXXXXX,18,0.031309,2.920416,0.030977,0.464028,1.468283,1.455304,2.941851,1.473568,14.469585,14.598629,29.249809,0.441786,PSF-00281_20230627194545,0,0,0,83.459618,330.760834,0.747674,0.5,0.8,24.6852,46.2,45.79,24.99,23.7,100.58,156.5,156.7,-0.1,83,4.09,-29,174,116,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,19:35:46,6/27/23,-0.81,-0.001,0.001,-9999,0.476,0.616,-9999,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,322.699432,25,-5.342331,327.288513,323.107941,4.180573,2.484059,2.510561,1.659348,0.932496,0.272817,-0.013724,1.028935,0.183269,83.459618,0.001109,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230627194545,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
259,19:46:10,6/27/23,Auto gsw+F,LI-COR Default,,259,LCOR-502,18,0.074663,2.919354,0.072801,1.022392,1.489587,1.460972,2.871493,1.381906,14.525254,14.809754,28.54892,0.441786,PSF-00281_20230627194610,0,0,0,83.67276,339.024109,0.753195,0.5,0.8,29.62495,46.91,46.01,24.98,23.3,100.58,156.4,157,-0.4,98,4.117,-29,170,127,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,19:46:03,6/27/23,-0.82,0.001,0.002,-9999,0.448,0.455,-9999,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,329.906708,25,-6.064562,334.187866,330.336609,3.851257,2.484346,2.511526,1.658216,0.933223,0.272981,-0.017989,1.029095,0.197953,83.67276,0.001096,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230627194610,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
260,19:47:11,6/27/23,Auto gsw+F,LI-COR Default,,260,LCOR-058,18,0.011961,2.921248,0.011912,0.207325,1.436311,1.430514,3.146924,1.710613,14.222683,14.28032,31.287849,0.441786,PSF-00281_20230627194711,0,0,0,66.802742,92.422348,0.277201,0.5,0.8,46.508434,45.23,45.05,24.98,24.83,100.58,156.6,155.7,0.6,419,4.115,-24,-119,203,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,19:46:03,6/27/23,-0.82,-0.002,-0.002,-9999,-0.512,-0.136,-9999,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,89.019302,25,-2.504218,88.115219,88.835045,-0.719826,2.483102,2.509275,1.660238,0.93,0.272981,-0.001032,1.029055,0.496556,66.802742,0.001099,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230627194711,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
261,19:47:41,6/27/23,Auto gsw+F,LI-COR Default,,261,XXXXXXX,18,0.037654,2.919082,0.037174,0.564773,1.450485,1.434668,2.945177,1.494692,14.263842,14.421096,29.281717,0.441786,PSF-00281_20230627194741,0,0,0,91.618179,325.896118,0.718873,0.5,0.8,21.075096,45.69,45.2,24.97,23.72,100.58,156.4,156.7,-0.2,73,4.115,-55,175,71,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,19:46:03,6/27/23,-0.82,0.004,-0.001,-9999,0.433,1.447,-9999,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,320.340881,25,-3.968641,323.225128,320.211029,3.014099,2.483291,2.509895,1.657926,0.932394,0.273037,-0.013288,1.029199,0.17467,91.618179,0.001112,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230627194741,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
262,19:48:23,6/27/23,Auto gsw+F,LI-COR Default,,262,LCOR-585,18,0.024103,2.919257,0.023905,0.306652,1.469357,1.460772,2.732658,1.263301,14.523049,14.608404,27.168194,0.441786,PSF-00281_20230627194823,0,0,0,95.753075,308.15329,0.689268,0.5,0.8,19.290604,46.27,46,24.98,22.48,100.58,156.4,156.5,0,70,4.113,-39,-161,332,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,19:46:03,6/27/23,-0.82,0.004,0.003,-9999,0.151,0.838,-9999,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,298.186554,25,-7.262231,296.331512,297.750122,-1.41861,2.484329,2.510663,1.658112,0.931813,0.272953,-0.026995,1.029565,0.171578,95.753075,0.00112,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230627194823,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
263,19:49:15,6/27/23,Auto gsw+F,LI-COR Default,,263,LCOR-059,18,0.090764,2.918582,0.088026,1.168074,1.508866,1.47616,2.814855,1.305988,14.676255,15.00143,27.985809,0.441786,PSF-00281_20230627194915,0,0,0,82.86631,255.210739,0.675302,0.5,0.8,14.354109,47.5,46.47,24.98,22.97,100.58,156.3,153.5,1.8,53,4.112,-66,-122,265,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,19:46:03,6/27/23,-0.82,0.006,0.004,-9999,-0.359,-0.275,-9999,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,244.345306,25,-7.42192,248.517395,244.578812,3.938583,2.484941,2.512311,1.657394,0.924304,0.27291,-0.021687,1.029876,0.15593,82.86631,0.001082,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230627194915,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
264,19:50:24,6/27/23,Auto gsw+F,LI-COR Default,,264,LCOR-230,18,0.029936,2.918869,0.029632,0.413134,1.478682,1.467113,2.850807,1.372125,14.586638,14.701658,28.343885,0.441786,PSF-00281_20230627195024,0,0,0,94.649796,352.022919,0.731126,0.5,0.8,25.173502,46.57,46.21,24.98,23.18,100.58,156.4,156.7,-0.2,86,4.111,-51,-166,3,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,19:46:03,6/27/23,-0.82,-0.002,0.001,-9999,-0.098,0.787,-9999,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,346.818909,25,-3.495017,347.607849,347.016296,0.591553,2.4846,2.511069,1.657699,0.932316,0.272989,-0.019298,1.030208,0.186559,94.649796,0.001088,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230627195024,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
265,19:51:03,6/27/23,Auto gsw+F,LI-COR Default,,265,LCOR-534,18,0.089882,2.918994,0.087197,1.138095,1.535915,1.504068,2.820245,1.28433,14.954129,15.270768,28.040163,0.441786,PSF-00281_20230627195103,0,0,0,91.766953,359.337708,0.744622,0.5,0.8,22.055977,48.35,47.35,24.98,23,100.58,156.4,156.9,-0.3,74,4.109,-59,-170,39,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,19:46:03,6/27/23,-0.82,0,-0.001,-9999,0.594,2.576,-9999,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,348.998322,25,-7.042658,352.893585,349.249084,3.644501,2.486074,2.513446,1.657833,0.932853,0.272908,-0.021343,1.030779,0.175375,91.766953,0.001113,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230627195103,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
266,19:51:51,6/27/23,Auto gsw+F,LI-COR Default,,266,LCOR-493,18,0.043192,2.919555,0.042563,0.66905,1.456942,1.438215,3.002792,1.54585,14.300422,14.486629,29.857285,0.441786,PSF-00281_20230627195151,0,0,0,89.612244,261.672485,0.65754,0.5,0.8,19.797449,45.8,45.21,25.01,24.04,100.57,156.4,156.2,0.1,75,4.109,-58,-145,105,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,19:46:03,6/27/23,-0.82,0,0,-9999,0.619,1.149,-9999,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,260.972504,25,-0.431887,264.632812,261.053802,3.57901,2.483309,2.510035,1.65843,0.931185,0.272659,-0.010105,1.031666,0.17651,89.612244,0.001094,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230627195151,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
267,19:52:41,6/27/23,Auto gsw+F,LI-COR Default,,267,LCOR-584,18,0.063863,2.91865,0.062496,0.880355,1.507968,1.483321,2.893739,1.38577,14.748292,14.993359,28.771734,0.441786,PSF-00281_20230627195241,0,0,0,92.563751,316.401917,0.707449,0.5,0.8,27.525045,47.29,46.52,25.05,23.43,100.58,156.3,156.8,-0.3,97,4.109,-46,-164,1,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,19:46:03,6/27/23,-0.82,0.002,-0.001,-9999,0.253,1.888,-9999,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,310.128815,25,-4.289834,312.84964,310.256714,2.592926,2.484988,2.512019,1.657467,0.9326,0.272205,-0.017381,1.032496,0.196965,92.563751,0.001093,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230627195241,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
268,19:53:26,6/27/23,Auto gsw+F,LI-COR Default,,268,LCOR-616,18,0.020237,2.919864,0.020098,0.283762,1.473169,1.465228,2.862693,1.389524,14.567465,14.646408,28.46121,0.441786,PSF-00281_20230627195326,0,0,0,87.803009,361.874847,0.757366,0.5,0.8,23.090242,46.11,45.86,25.08,23.25,100.58,156.5,156.5,0,76,4.107,-59,168,40,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,19:46:03,6/27/23,-0.82,0,0,-9999,-0.109,0.519,-9999,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,359.294769,25,-1.564229,361.59433,359.634094,1.960236,2.484129,2.510429,1.658759,0.931993,0.271842,-0.019728,1.032907,0.177391,87.803009,0.001108,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230627195326,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
269,19:54:44,6/27/23,Auto gsw+F,LI-COR Default,,269,LCOR-514,18,0.066046,2.920602,0.064586,0.892903,1.538713,1.513758,2.898598,1.359885,15.049994,15.298093,28.818254,0.441786,PSF-00281_20230627195444,0,0,0,89.489937,355.56012,0.748313,0.5,0.8,17.208679,47.97,47.19,25.15,23.46,100.58,156.6,156.6,0,57,4.105,-38,158,105,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,19:46:03,6/27/23,-0.82,0.001,0.002,-9999,0.625,1.821,-9999,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,342.950806,25,-10.004168,342.382904,341.229126,1.153778,2.485836,2.512904,1.659547,0.932236,0.271115,-0.018208,1.033796,0.159977,89.489937,0.001124,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230627195444,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
270,19:55:31,6/27/23,Auto gsw+F,LI-COR Default,,270,LCOR-290,18,0.132484,2.919179,0.126732,1.975541,1.491306,1.436014,3.023811,1.532505,14.278928,14.828726,30.067106,0.441786,PSF-00281_20230627195531,0,0,0,93.431709,326.827332,0.714125,0.5,0.8,125.467285,46.37,44.66,25.19,24.16,100.57,156.4,157,-0.4,439,4.104,8,-115,195,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,19:46:03,6/27/23,-0.82,0,0.001,-9999,3.635,1.144,-9999,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,302.808533,25,-16.571388,302.934418,303.088776,-0.154358,2.48255,2.510772,1.65803,0.933186,0.270675,-0.010878,1.034656,0.514956,93.431709,0.001101,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230627195531,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
271,19:56:13,6/27/23,Auto gsw+F,LI-COR Default,,271,LCOR-309,18,0.028648,2.919854,0.028369,0.411604,1.475195,1.463679,2.902589,1.427393,14.553798,14.668305,28.861305,0.441786,PSF-00281_20230627195613,0,0,0,97.64743,376.288727,0.740499,0.5,0.8,25.354731,45.78,45.42,25.22,23.48,100.57,156.5,156.5,0,86,4.104,-37,159,116,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,19:46:03,6/27/23,-0.82,0,0.001,-9999,0.452,1.265,-9999,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,373.667847,25,-1.71303,378.241547,373.834808,4.406738,2.483542,2.50997,1.658749,0.932052,0.27031,-0.018797,1.035639,0.186115,97.64743,0.001108,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230627195613,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
272,19:56:53,6/27/23,Auto gsw+F,LI-COR Default,,272,LCOR-300,18,0.081749,2.920647,0.079523,1.169051,1.500701,1.468019,2.946554,1.445853,14.596157,14.921099,29.296862,0.441786,PSF-00281_20230627195653,0,0,0,95.214844,360.958374,0.736217,0.5,0.8,26.335468,46.45,45.44,25.27,23.73,100.58,156.6,156.8,-0.1,89,4.103,-64,-159,5,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,19:56:39,6/27/23,-0.86,0.002,0,-9999,-0.057,0.614,-9999,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,350.11911,25,-7.454584,352.03064,350.279663,1.750977,2.483559,2.510915,1.659595,0.932681,0.269847,-0.016523,1.036545,0.189675,95.214844,0.001119,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230627195653,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
273,19:57:31,6/27/23,Auto gsw+F,LI-COR Default,,273,LCOR-508,18,0.043825,2.920552,0.043177,0.732338,1.462331,1.441849,3.129272,1.666941,14.33602,14.539671,31.113741,0.441786,PSF-00281_20230627195731,0,0,0,76.444031,198.834656,0.61554,0.5,0.8,18.868183,45.17,44.54,25.3,24.73,100.58,156.6,151.9,3,77,4.101,-57,165,81,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,19:56:39,6/27/23,-0.86,0,0,-9999,0.72,0.15,-9999,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,195.80162,25,-2.079589,196.908112,195.855637,1.052475,2.482379,2.509188,1.659493,0.920122,0.269469,-0.005755,1.036801,0.177776,76.444031,0.001123,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230627195731,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
274,19:58:30,6/27/23,Auto gsw+F,LI-COR Default,,274,LCOR-322,18,0.022832,2.920814,0.022655,0.327342,1.53772,1.528574,2.958461,1.420741,15.198463,15.289404,29.415693,0.441786,PSF-00281_20230627195830,0,0,0,90.139389,357.092316,0.747574,0.5,0.8,21.368176,47.33,47.05,25.36,23.8,100.57,156.6,156.7,-0.1,71,4.1,-7,122,151,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,19:56:39,6/27/23,-0.86,-0.002,-0.002,-9999,0.034,0.243,-9999,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,347.287415,25,-6.892043,352.411499,347.219452,5.192047,2.485615,2.512066,1.659774,0.932424,0.268808,-0.016873,1.037737,0.172965,90.139389,0.00112,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230627195830,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
275,19:59:26,6/27/23,Auto gsw+F,LI-COR Default,,275,LCOR-537,18,0.022104,2.919166,0.021938,0.329612,1.477706,1.468478,2.955546,1.47784,14.600464,14.692209,29.385756,0.441786,PSF-00281_20230627195926,0,0,0,76.614975,205.219437,0.626668,0.5,0.8,21.399609,45.44,45.15,25.38,23.78,100.58,156.4,156.4,0,85,4.098,-28,-154,217,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,19:56:39,6/27/23,-0.86,0,0.001,-9999,-0.077,-0.148,-9999,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,198.36438,25,-4.866892,198.655838,198.247604,0.408234,2.483163,2.509531,1.658015,0.931663,0.268636,-0.017236,1.038294,0.185901,76.614975,0.0011,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230627195926,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
276,19:59:54,6/27/23,Auto gsw+F,LI-COR Default,,276,LCOR-086,18,0.026583,2.920474,0.026344,0.386606,1.462572,1.45176,2.906409,1.443837,14.435531,14.543045,28.899797,0.441786,PSF-00281_20230627195954,0,0,0,78.567627,201.663269,0.610402,0.5,0.8,19.159077,45.02,44.69,25.36,23.5,100.57,156.5,156.4,0.1,78,4.097,-33,-121,229,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,19:56:39,6/27/23,-0.86,0.001,-0.001,-9999,0.263,-1.411,-9999,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,193.326477,25,-5.728851,194.015625,193.456665,0.55896,2.482562,2.508975,1.65941,0.93171,0.268834,-0.020104,1.038293,0.179484,78.567627,0.001117,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230627195954,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
